NAME,population,median_income,zip_code
ZCTA5 02904,32462,64637,02904
ZCTA5 02905,24780,57126,02905
ZCTA5 02906,26327,102796,02906
ZCTA5 02907,31427,49564,02907
ZCTA5 02908,39661,74341,02908
ZCTA5 02909,44445,63950,02909
ZCTA5 02910,23406,85909,02910
ZCTA5 02911,14963,85803,02911
ZCTA5 02912,4824,-666666666,02912
ZCTA5 02914,21397,60838,02914
ZCTA5 02915,16848,90558,02915
ZCTA5 02916,8725,96293,02916
ZCTA5 02917,15068,106772,02917
ZCTA5 02918,2944,-666666666,02918
ZCTA5 02919,29473,87811,02919
ZCTA5 02920,36332,79246,02920
ZCTA5 02921,12673,135500,02921
ZCTA5 03031,11873,155125,03031
ZCTA5 03032,6031,146290,03032
ZCTA5 03033,5697,165942,03033
ZCTA5 03034,4197,122356,03034
ZCTA5 03036,5263,138606,03036
ZCTA5 03037,4791,126063,03037
ZCTA5 03038,34622,104306,03038
ZCTA5 03042,7300,101354,03042
ZCTA5 03043,1347,96094,03043
ZCTA5 03044,4783,125774,03044
ZCTA5 03045,14013,114965,03045
ZCTA5 03046,3055,134205,03046
ZCTA5 03047,1816,99038,03047
ZCTA5 03048,3414,90938,03048
ZCTA5 03049,8530,156140,03049
ZCTA5 03051,25476,124973,03051
ZCTA5 03052,8495,155881,03052
ZCTA5 03053,25930,132241,03053
ZCTA5 03054,27604,128897,03054
ZCTA5 03055,16258,94514,03055
ZCTA5 03057,2630,160250,03057
ZCTA5 03060,32223,78068,03060
ZCTA5 03062,28713,102849,03062
ZCTA5 03063,15630,106924,03063
ZCTA5 03064,14565,91528,03064
ZCTA5 03070,6143,151296,03070
ZCTA5 03071,5274,100417,03071
ZCTA5 03076,14333,126804,03076
ZCTA5 03077,10837,92002,03077
ZCTA5 03079,30646,101339,03079
ZCTA5 03082,1676,111016,03082
ZCTA5 03084,1367,86528,03084
ZCTA5 03086,4183,117732,03086
ZCTA5 03087,15922,189450,03087
ZCTA5 03101,3148,80483,03101
ZCTA5 03102,33755,69927,03102
ZCTA5 03103,37659,70049,03103
ZCTA5 03104,35274,84513,03104
ZCTA5 03106,14923,107137,03106
ZCTA5 03109,10118,108060,03109
ZCTA5 03110,23580,160253,03110
ZCTA5 03215,269,103333,03215
ZCTA5 03216,2105,86875,03216
ZCTA5 03217,2207,54495,03217
ZCTA5 03218,1202,97669,03218
ZCTA5 03220,7376,78151,03220
ZCTA5 03221,2210,92083,03221
ZCTA5 03222,6135,78535,03222
ZCTA5 03223,3398,109801,03223
ZCTA5 03224,2458,117500,03224
ZCTA5 03225,3770,97109,03225
ZCTA5 03226,998,119375,03226
ZCTA5 03227,1399,141083,03227
ZCTA5 03229,5976,130216,03229
ZCTA5 03230,1539,66458,03230
ZCTA5 03231,80,141875,03231
ZCTA5 03233,171,116875,03233
ZCTA5 03234,4896,92623,03234
ZCTA5 03235,8843,69921,03235
ZCTA5 03237,2313,107353,03237
ZCTA5 03238,52,44350,03238
ZCTA5 03240,1248,72188,03240
ZCTA5 03241,1115,91528,03241
ZCTA5 03242,6161,87344,03242
ZCTA5 03243,924,79750,03243
ZCTA5 03244,8005,93886,03244
ZCTA5 03245,1927,83958,03245
ZCTA5 03246,17006,68407,03246
ZCTA5 03249,7785,115423,03249
ZCTA5 03251,1484,65990,03251
ZCTA5 03253,6677,69808,03253
ZCTA5 03254,5089,93839,03254
ZCTA5 03255,1957,123167,03255
ZCTA5 03256,2473,83804,03256
ZCTA5 03257,4503,89750,03257
ZCTA5 03258,2693,111607,03258
ZCTA5 03259,237,82024,03259
ZCTA5 03260,908,116375,03260
ZCTA5 03261,4653,117841,03261
ZCTA5 03262,1172,72000,03262
ZCTA5 03263,4094,66823,03263
ZCTA5 03264,6911,75600,03264
ZCTA5 03266,2075,66964,03266
ZCTA5 03268,1469,105000,03268
ZCTA5 03269,2946,94821,03269
ZCTA5 03273,277,183525,03273
ZCTA5 03275,12115,84776,03275
ZCTA5 03276,9046,79270,03276
ZCTA5 03278,3024,98333,03278
ZCTA5 03279,810,61875,03279
ZCTA5 03280,1188,85250,03280
ZCTA5 03281,9141,115833,03281
ZCTA5 03282,1075,105000,03282
ZCTA5 03284,854,111563,03284
ZCTA5 03285,2763,81094,03285
ZCTA5 03287,1424,115469,03287
ZCTA5 03290,5304,108459,03290
ZCTA5 03291,0,-666666666,03291
ZCTA5 03293,68,68125,03293
ZCTA5 03301,33987,85943,03301
ZCTA5 03303,16368,79688,03303
ZCTA5 03304,8295,161482,03304
ZCTA5 03307,5683,100141,03307
ZCTA5 03431,25035,78196,03431
ZCTA5 03440,2622,91094,03440
ZCTA5 03441,389,-666666666,03441
ZCTA5 03442,1494,78071,03442
ZCTA5 03443,421,-666666666,03443
ZCTA5 03444,1614,100938,03444
ZCTA5 03445,699,95625,03445
ZCTA5 03446,6486,82326,03446
ZCTA5 03447,2317,91076,03447
ZCTA5 03448,719,70833,03448
ZCTA5 03449,1806,88958,03449
ZCTA5 03450,942,98611,03450
ZCTA5 03451,3987,68979,03451
ZCTA5 03452,5413,87527,03452
ZCTA5 03455,2148,74219,03455
ZCTA5 03456,848,104605,03456
ZCTA5 03457,720,90417,03457
ZCTA5 03458,6914,100189,03458
ZCTA5 03461,6482,102662,03461
ZCTA5 03462,1760,106417,03462
ZCTA5 03464,965,91786,03464
ZCTA5 03465,2034,79375,03465
ZCTA5 03466,1411,116314,03466
ZCTA5 03467,2146,98684,03467
ZCTA5 03470,5038,73250,03470
ZCTA5 03561,6031,54545,03561
ZCTA5 03570,9473,43972,03570
ZCTA5 03574,2545,83870,03574
ZCTA5 03575,0,-666666666,03575
ZCTA5 03576,2740,51822,03576
ZCTA5 03579,407,61429,03579
ZCTA5 03580,1479,77283,03580
ZCTA5 03581,3243,61370,03581
ZCTA5 03582,2218,53059,03582
ZCTA5 03583,1001,66711,03583
ZCTA5 03584,3439,92797,03584
ZCTA5 03585,2537,65769,03585
ZCTA5 03586,625,137500,03586
ZCTA5 03588,1674,71667,03588
ZCTA5 03590,1140,50586,03590
ZCTA5 03592,972,59000,03592
ZCTA5 03593,423,95000,03593
ZCTA5 03595,715,78750,03595
ZCTA5 03597,553,64688,03597
ZCTA5 03598,3439,63963,03598
ZCTA5 03601,407,80577,03601
ZCTA5 03602,2415,64605,03602
ZCTA5 03603,5272,55266,03603
ZCTA5 03604,0,-666666666,03604
ZCTA5 03605,863,84063,03605
ZCTA5 03607,315,80694,03607
ZCTA5 03608,3053,77244,03608
ZCTA5 03609,618,69943,03609
ZCTA5 03740,1049,70298,03740
ZCTA5 03741,4102,78523,03741
ZCTA5 03743,13673,54978,03743
ZCTA5 03745,1771,89046,03745
ZCTA5 03748,4568,96335,03748
ZCTA5 03750,1139,218750,03750
ZCTA5 03751,382,38892,03751
ZCTA5 03752,982,59583,03752
ZCTA5 03753,3478,113317,03753
ZCTA5 03755,10563,161162,03755
ZCTA5 03765,667,-666666666,03765
ZCTA5 03766,10702,96642,03766
ZCTA5 03768,1672,141719,03768
ZCTA5 03770,576,148958,03770
ZCTA5 03771,807,85217,03771
ZCTA5 03773,7905,78073,03773
ZCTA5 03774,1606,53750,03774
ZCTA5 03777,1289,85938,03777
ZCTA5 03779,928,93393,03779
ZCTA5 03780,599,145163,03780
ZCTA5 03781,1917,104700,03781
ZCTA5 03782,3104,109185,03782
ZCTA5 03784,4057,84303,03784
ZCTA5 03785,2141,56449,03785
ZCTA5 03801,23231,106520,03801
ZCTA5 03809,3684,92278,03809
ZCTA5 03810,2269,143102,03810
ZCTA5 03811,7222,144481,03811
ZCTA5 03812,909,-666666666,03812
ZCTA5 03813,3897,58299,03813
ZCTA5 03814,2392,74475,03814
ZCTA5 03816,1441,85750,03816
ZCTA5 03817,1008,72788,03817
ZCTA5 03818,3930,73346,03818
ZCTA5 03819,4325,109726,03819
ZCTA5 03820,33150,92793,03820
ZCTA5 03823,2121,144635,03823
ZCTA5 03824,15054,126658,03824
ZCTA5 03825,9420,99706,03825
ZCTA5 03826,2944,110759,03826
ZCTA5 03827,3213,135341,03827
ZCTA5 03830,1733,68304,03830
ZCTA5 03832,423,75833,03832
ZCTA5 03833,22676,110566,03833
ZCTA5 03835,6800,63704,03835
ZCTA5 03836,1369,71875,03836
ZCTA5 03837,1684,116605,03837
ZCTA5 03838,1152,68050,03838
ZCTA5 03839,4150,86932,03839
ZCTA5 03840,4070,147132,03840
ZCTA5 03841,6282,99268,03841
ZCTA5 03842,16180,94433,03842
ZCTA5 03844,2357,155787,03844
ZCTA5 03845,1172,71667,03845
ZCTA5 03846,1043,89583,03846
ZCTA5 03847,198,46845,03847
ZCTA5 03848,6261,103665,03848
ZCTA5 03849,1451,96875,03849
ZCTA5 03850,320,120250,03850
ZCTA5 03851,4286,98750,03851
ZCTA5 03852,245,-666666666,03852
ZCTA5 03853,687,101958,03853
ZCTA5 03854,948,193558,03854
ZCTA5 03855,2735,99122,03855
ZCTA5 03856,2010,191625,03856
ZCTA5 03857,9431,94345,03857
ZCTA5 03858,4825,135648,03858
ZCTA5 03860,3780,81771,03860
ZCTA5 03861,4558,140321,03861
ZCTA5 03862,4563,136170,03862
ZCTA5 03864,2047,64744,03864
ZCTA5 03865,7850,109040,03865
ZCTA5 03867,22886,74397,03867
ZCTA5 03868,5830,89000,03868
ZCTA5 03869,2452,82983,03869
ZCTA5 03870,5092,127772,03870
ZCTA5 03871,459,-666666666,03871
ZCTA5 03872,3890,91563,03872
ZCTA5 03873,6590,137813,03873
ZCTA5 03874,8613,87000,03874
ZCTA5 03875,1052,112625,03875
ZCTA5 03878,12145,79691,03878
ZCTA5 03882,1758,77426,03882
ZCTA5 03883,556,77610,03883
ZCTA5 03884,4271,122083,03884
ZCTA5 03885,7742,141438,03885
ZCTA5 03886,1322,77955,03886
ZCTA5 03887,2007,99868,03887
ZCTA5 03890,52,-666666666,03890
ZCTA5 03894,6577,84660,03894
ZCTA5 03897,8,-666666666,03897
ZCTA5 03901,8094,77790,03901
ZCTA5 03902,2530,131538,03902
ZCTA5 03903,6978,100472,03903
ZCTA5 03904,8310,74551,03904
ZCTA5 03905,1970,138519,03905
ZCTA5 03906,5275,95762,03906
ZCTA5 03907,1264,104250,03907
ZCTA5 03908,7384,97927,03908
ZCTA5 03909,11021,108889,03909
ZCTA5 03910,0,-666666666,03910
ZCTA5 03911,322,-666666666,03911
ZCTA5 04001,2695,75652,04001
ZCTA5 04002,7695,77853,04002
ZCTA5 04003,90,71250,04003
ZCTA5 04005,24698,71268,04005
ZCTA5 04006,72,250001,04006
ZCTA5 04008,3115,104914,04008
ZCTA5 04009,5357,86386,04009
ZCTA5 04010,1743,59291,04010
ZCTA5 04011,22081,74102,04011
ZCTA5 04015,3656,64229,04015
ZCTA5 04017,568,63750,04017
ZCTA5 04019,54,85625,04019
ZCTA5 04020,1948,69068,04020
ZCTA5 04021,6629,145833,04021
ZCTA5 04022,1149,65938,04022
ZCTA5 04024,414,55833,04024
ZCTA5 04027,6569,97257,04027
ZCTA5 04029,2124,71845,04029
ZCTA5 04030,2795,69709,04030
ZCTA5 04032,8736,108864,04032
ZCTA5 04037,3949,52135,04037
ZCTA5 04038,18192,110181,04038
ZCTA5 04039,8004,94284,04039
ZCTA5 04040,2963,58267,04040
ZCTA5 04041,1757,62500,04041
ZCTA5 04042,4824,81250,04042
ZCTA5 04043,11692,101204,04043
ZCTA5 04046,8035,99861,04046
ZCTA5 04047,1704,61250,04047
ZCTA5 04048,3315,90125,04048
ZCTA5 04049,3971,78558,04049
ZCTA5 04050,300,80625,04050
ZCTA5 04051,1291,72308,04051
ZCTA5 04055,3949,68278,04055
ZCTA5 04056,131,-666666666,04056
ZCTA5 04057,180,-666666666,04057
ZCTA5 04061,3105,83299,04061
ZCTA5 04062,19041,98946,04062
ZCTA5 04063,565,60594,04063
ZCTA5 04064,8585,66689,04064
ZCTA5 04066,845,113409,04066
ZCTA5 04068,1566,58333,04068
ZCTA5 04069,1551,103750,04069
ZCTA5 04071,4922,86932,04071
ZCTA5 04072,20636,84328,04072
ZCTA5 04073,17385,69135,04073
ZCTA5 04074,22527,125642,04074
ZCTA5 04076,2954,87560,04076
ZCTA5 04079,4094,87866,04079
ZCTA5 04083,4710,81299,04083
ZCTA5 04084,7695,103086,04084
ZCTA5 04085,2822,88739,04085
ZCTA5 04086,9644,82356,04086
ZCTA5 04087,2122,96268,04087
ZCTA5 04088,1300,65000,04088
ZCTA5 04090,11544,83900,04090
ZCTA5 04091,751,79500,04091
ZCTA5 04092,20484,85868,04092
ZCTA5 04093,8451,85208,04093
ZCTA5 04095,1382,57188,04095
ZCTA5 04096,9006,107911,04096
ZCTA5 04097,4173,119813,04097
ZCTA5 04101,18128,60726,04101
ZCTA5 04102,17642,79631,04102
ZCTA5 04103,31705,90682,04103
ZCTA5 04105,12557,131833,04105
ZCTA5 04106,26966,83744,04106
ZCTA5 04107,9581,145464,04107
ZCTA5 04108,788,84120,04108
ZCTA5 04109,188,-666666666,04109
ZCTA5 04110,1917,187857,04110
ZCTA5 04210,24294,66552,04210
ZCTA5 04216,602,44583,04216
ZCTA5 04217,3285,58152,04217
ZCTA5 04219,1228,61719,04219
ZCTA5 04220,3815,89036,04220
ZCTA5 04221,1072,67656,04221
ZCTA5 04222,4203,96492,04222
ZCTA5 04224,3077,67109,04224
ZCTA5 04226,73,37375,04226
ZCTA5 04227,16,-666666666,04227
ZCTA5 04231,297,50893,04231
ZCTA5 04234,0,-666666666,04234
ZCTA5 04236,4390,91736,04236
ZCTA5 04237,220,-666666666,04237
ZCTA5 04238,1175,88011,04238
ZCTA5 04239,4644,77575,04239
ZCTA5 04240,37886,56558,04240
ZCTA5 04250,4808,71903,04250
ZCTA5 04252,4908,72303,04252
ZCTA5 04253,1847,71691,04253
ZCTA5 04254,3076,44535,04254
ZCTA5 04255,676,54107,04255
ZCTA5 04256,3108,58958,04256
ZCTA5 04257,2772,54052,04257
ZCTA5 04258,2774,91932,04258
ZCTA5 04259,3493,94868,04259
ZCTA5 04260,5733,107781,04260
ZCTA5 04261,300,41250,04261
ZCTA5 04263,2371,86339,04263
ZCTA5 04265,645,43712,04265
ZCTA5 04267,17,-666666666,04267
ZCTA5 04268,5168,53162,04268
ZCTA5 04270,6200,69263,04270
ZCTA5 04271,0,-666666666,04271
ZCTA5 04274,5920,94625,04274
ZCTA5 04275,606,64643,04275
ZCTA5 04276,5918,39522,04276
ZCTA5 04280,6886,63250,04280
ZCTA5 04281,5268,68197,04281
ZCTA5 04282,5852,87981,04282
ZCTA5 04284,1096,75987,04284
ZCTA5 04285,513,64118,04285
ZCTA5 04286,0,-666666666,04286
ZCTA5 04287,3180,78238,04287
ZCTA5 04289,1901,55670,04289
ZCTA5 04290,1498,67500,04290
ZCTA5 04292,996,51250,04292
ZCTA5 04294,3978,61016,04294
ZCTA5 04330,26517,55158,04330
ZCTA5 04341,39,-666666666,04341
ZCTA5 04342,1639,78150,04342
ZCTA5 04344,3001,60000,04344
ZCTA5 04345,12363,68844,04345
ZCTA5 04346,1479,52917,04346
ZCTA5 04347,2570,58811,04347
ZCTA5 04348,3497,72734,04348
ZCTA5 04349,1343,56250,04349
ZCTA5 04350,3635,75329,04350
ZCTA5 04351,2464,89453,04351
ZCTA5 04352,1728,73664,04352
ZCTA5 04353,2343,73750,04353
ZCTA5 04354,1420,92344,04354
ZCTA5 04355,2628,88583,04355
ZCTA5 04357,3555,66667,04357
ZCTA5 04358,4475,93825,04358
ZCTA5 04359,375,120652,04359
ZCTA5 04360,562,74453,04360
ZCTA5 04363,2666,65852,04363
ZCTA5 04364,6153,82858,04364
ZCTA5 04401,44418,66136,04401
ZCTA5 04406,739,53250,04406
ZCTA5 04408,230,65625,04408
ZCTA5 04410,1180,72167,04410
ZCTA5 04411,1561,68929,04411
ZCTA5 04412,9654,51490,04412
ZCTA5 04413,225,63971,04413
ZCTA5 04414,1743,54914,04414
ZCTA5 04415,316,39375,04415
ZCTA5 04416,5503,62913,04416
ZCTA5 04417,386,42778,04417
ZCTA5 04418,1702,59150,04418
ZCTA5 04419,2901,89615,04419
ZCTA5 04421,1222,111500,04421
ZCTA5 04422,1189,75795,04422
ZCTA5 04424,1065,42313,04424
ZCTA5 04426,4975,58750,04426
ZCTA5 04427,2942,60612,04427
ZCTA5 04428,3374,74784,04428
ZCTA5 04429,4993,92223,04429
ZCTA5 04430,1545,44306,04430
ZCTA5 04431,45,-666666666,04431
ZCTA5 04434,1245,68788,04434
ZCTA5 04435,1132,76875,04435
ZCTA5 04438,1229,64750,04438
ZCTA5 04441,1866,60965,04441
ZCTA5 04442,132,52788,04442
ZCTA5 04443,2152,49432,04443
ZCTA5 04444,9322,102922,04444
ZCTA5 04448,1489,48958,04448
ZCTA5 04449,1144,59750,04449
ZCTA5 04450,1306,77917,04450
ZCTA5 04451,240,29402,04451
ZCTA5 04453,839,43839,04453
ZCTA5 04454,10,-666666666,04454
ZCTA5 04455,934,49219,04455
ZCTA5 04456,3012,75917,04456
ZCTA5 04457,5755,51403,04457
ZCTA5 04459,703,43750,04459
ZCTA5 04460,1144,46125,04460
ZCTA5 04461,3083,63892,04461
ZCTA5 04462,4462,44167,04462
ZCTA5 04463,2649,58693,04463
ZCTA5 04464,561,52019,04464
ZCTA5 04468,9163,51063,04468
ZCTA5 04469,3310,-666666666,04469
ZCTA5 04471,597,40417,04471
ZCTA5 04472,1857,82697,04472
ZCTA5 04473,8383,58893,04473
ZCTA5 04474,3837,92583,04474
ZCTA5 04475,380,51667,04475
ZCTA5 04476,1127,52500,04476
ZCTA5 04478,491,58750,04478
ZCTA5 04479,1103,43365,04479
ZCTA5 04481,487,71450,04481
ZCTA5 04485,205,63750,04485
ZCTA5 04487,742,41136,04487
ZCTA5 04488,1087,76563,04488
ZCTA5 04489,366,-666666666,04489
ZCTA5 04490,240,47656,04490
ZCTA5 04491,158,53500,04491
ZCTA5 04492,185,43750,04492
ZCTA5 04493,1790,55625,04493
ZCTA5 04495,273,37125,04495
ZCTA5 04496,3839,103938,04496
ZCTA5 04497,319,43438,04497
ZCTA5 04530,11564,78482,04530
ZCTA5 04535,829,87250,04535
ZCTA5 04537,1687,57476,04537
ZCTA5 04538,1688,60000,04538
ZCTA5 04539,1524,94688,04539
ZCTA5 04541,44,-666666666,04541
ZCTA5 04543,2249,59659,04543
ZCTA5 04544,872,-666666666,04544
ZCTA5 04547,1276,66618,04547
ZCTA5 04548,913,82986,04548
ZCTA5 04551,851,96250,04551
ZCTA5 04553,1773,79667,04553
ZCTA5 04554,562,76932,04554
ZCTA5 04555,1760,96667,04555
ZCTA5 04556,1344,89844,04556
ZCTA5 04558,291,81103,04558
ZCTA5 04562,1987,102446,04562
ZCTA5 04563,1407,68345,04563
ZCTA5 04564,477,118077,04564
ZCTA5 04568,487,54554,04568
ZCTA5 04570,0,-666666666,04570
ZCTA5 04571,517,56447,04571
ZCTA5 04572,5228,66072,04572
ZCTA5 04573,518,85682,04573
ZCTA5 04574,1618,63036,04574
ZCTA5 04575,355,95625,04575
ZCTA5 04576,521,83438,04576
ZCTA5 04578,4608,82750,04578
ZCTA5 04579,3135,103482,04579
ZCTA5 04605,14695,72083,04605
ZCTA5 04606,1077,48603,04606
ZCTA5 04607,1264,61583,04607
ZCTA5 04609,5198,74408,04609
ZCTA5 04611,451,68125,04611
ZCTA5 04612,557,85694,04612
ZCTA5 04613,114,59792,04613
ZCTA5 04614,2811,70164,04614
ZCTA5 04616,817,66250,04616
ZCTA5 04617,649,51891,04617
ZCTA5 04619,3087,48654,04619
ZCTA5 04622,1043,43000,04622
ZCTA5 04623,1125,54286,04623
ZCTA5 04624,213,58750,04624
ZCTA5 04625,65,68000,04625
ZCTA5 04626,528,56667,04626
ZCTA5 04627,1883,60536,04627
ZCTA5 04628,514,50427,04628
ZCTA5 04630,1294,56875,04630
ZCTA5 04631,1230,46205,04631
ZCTA5 04634,2218,66607,04634
ZCTA5 04635,17,41750,04635
ZCTA5 04640,2451,69504,04640
ZCTA5 04642,194,61406,04642
ZCTA5 04643,864,62344,04643
ZCTA5 04645,59,-666666666,04645
ZCTA5 04646,122,74250,04646
ZCTA5 04648,494,54375,04648
ZCTA5 04649,1276,61667,04649
ZCTA5 04650,391,106964,04650
ZCTA5 04652,1489,58125,04652
ZCTA5 04653,604,86818,04653
ZCTA5 04654,3363,48049,04654
ZCTA5 04655,1001,52188,04655
ZCTA5 04657,313,50417,04657
ZCTA5 04658,1261,47308,04658
ZCTA5 04660,1124,83750,04660
ZCTA5 04662,495,150250,04662
ZCTA5 04664,1240,59318,04664
ZCTA5 04666,1253,61071,04666
ZCTA5 04667,1307,71023,04667
ZCTA5 04668,1934,43173,04668
ZCTA5 04669,178,82857,04669
ZCTA5 04671,647,63125,04671
ZCTA5 04673,156,-666666666,04673
ZCTA5 04674,279,77917,04674
ZCTA5 04675,100,-666666666,04675
ZCTA5 04676,1127,74598,04676
ZCTA5 04677,322,76250,04677
ZCTA5 04679,1544,54333,04679
ZCTA5 04680,1233,69837,04680
ZCTA5 04681,906,60147,04681
ZCTA5 04683,0,-666666666,04683
ZCTA5 04684,1834,77632,04684
ZCTA5 04685,388,78125,04685
ZCTA5 04686,166,48750,04686
ZCTA5 04691,527,52400,04691
ZCTA5 04693,441,63015,04693
ZCTA5 04694,2263,57813,04694
ZCTA5 04730,10062,55345,04730
ZCTA5 04732,1535,48854,04732
ZCTA5 04733,550,55278,04733
ZCTA5 04734,854,75605,04734
ZCTA5 04735,494,53333,04735
ZCTA5 04736,9107,56189,04736
ZCTA5 04737,0,-666666666,04737
ZCTA5 04739,809,52083,04739
ZCTA5 04740,1430,44410,04740
ZCTA5 04742,3321,68112,04742
ZCTA5 04743,4754,61628,04743
ZCTA5 04745,876,50000,04745
ZCTA5 04746,416,34167,04746
ZCTA5 04747,1318,61089,04747
ZCTA5 04750,1828,43750,04750
ZCTA5 04756,3313,43750,04756
ZCTA5 04757,2533,78690,04757
ZCTA5 04758,1524,63237,04758
ZCTA5 04760,681,56771,04760
ZCTA5 04761,430,53125,04761
ZCTA5 04762,517,52344,04762
ZCTA5 04763,653,46696,04763
ZCTA5 04764,26,-666666666,04764
ZCTA5 04765,1452,47269,04765
ZCTA5 04766,295,53750,04766
ZCTA5 04768,376,47250,04768
ZCTA5 04769,8736,57396,04769
ZCTA5 04772,942,71125,04772
ZCTA5 04773,575,50489,04773
ZCTA5 04774,602,35481,04774
ZCTA5 04776,886,50625,04776
ZCTA5 04777,503,53125,04777
ZCTA5 04779,364,86042,04779
ZCTA5 04780,882,53750,04780
ZCTA5 04781,573,54792,04781
ZCTA5 04783,468,53750,04783
ZCTA5 04785,2018,38542,04785
ZCTA5 04786,1686,48235,04786
ZCTA5 04787,454,56250,04787
ZCTA5 04841,6991,55276,04841
ZCTA5 04843,5243,82841,04843
ZCTA5 04847,1711,83462,04847
ZCTA5 04848,686,75625,04848
ZCTA5 04849,3898,79051,04849
ZCTA5 04851,85,47292,04851
ZCTA5 04852,137,139063,04852
ZCTA5 04853,488,93667,04853
ZCTA5 04854,1375,82250,04854
ZCTA5 04855,316,250001,04855
ZCTA5 04856,3663,93169,04856
ZCTA5 04858,1400,80938,04858
ZCTA5 04859,810,77708,04859
ZCTA5 04860,1506,72112,04860
ZCTA5 04861,2761,53775,04861
ZCTA5 04862,4195,71546,04862
ZCTA5 04863,1063,72262,04863
ZCTA5 04864,4893,77321,04864
ZCTA5 04901,27431,54122,04901
ZCTA5 04910,2358,57356,04910
ZCTA5 04911,1787,56207,04911
ZCTA5 04912,937,57321,04912
ZCTA5 04915,9030,59083,04915
ZCTA5 04917,3298,86021,04917
ZCTA5 04918,0,-666666666,04918
ZCTA5 04920,1775,43138,04920
ZCTA5 04921,1716,63355,04921
ZCTA5 04922,969,59615,04922
ZCTA5 04923,520,70208,04923
ZCTA5 04924,2082,55443,04924
ZCTA5 04925,80,71250,04925
ZCTA5 04926,0,-666666666,04926
ZCTA5 04927,3385,74544,04927
ZCTA5 04928,2079,62566,04928
ZCTA5 04929,706,51964,04929
ZCTA5 04930,4216,53537,04930
ZCTA5 04932,1241,70104,04932
ZCTA5 04936,216,34313,04936
ZCTA5 04937,6411,62633,04937
ZCTA5 04938,10368,54281,04938
ZCTA5 04939,819,53083,04939
ZCTA5 04940,0,-666666666,04940
ZCTA5 04941,1524,65365,04941
ZCTA5 04942,1154,51125,04942
ZCTA5 04943,1681,46638,04943
ZCTA5 04944,63,-666666666,04944
ZCTA5 04945,1270,57661,04945
ZCTA5 04947,1584,67292,04947
ZCTA5 04949,913,59464,04949
ZCTA5 04950,4761,48750,04950
ZCTA5 04951,1034,78409,04951
ZCTA5 04952,1853,67045,04952
ZCTA5 04953,3145,62708,04953
ZCTA5 04955,1622,61250,04955
ZCTA5 04956,569,61413,04956
ZCTA5 04957,4090,66099,04957
ZCTA5 04958,2135,52593,04958
ZCTA5 04961,795,44000,04961
ZCTA5 04963,7375,73611,04963
ZCTA5 04964,84,69432,04964
ZCTA5 04965,2150,49261,04965
ZCTA5 04966,1681,45917,04966
ZCTA5 04967,3918,55822,04967
ZCTA5 04969,1319,60625,04969
ZCTA5 04970,1420,58182,04970
ZCTA5 04971,1703,64688,04971
ZCTA5 04973,1494,85192,04973
ZCTA5 04974,2649,61283,04974
ZCTA5 04975,49,-666666666,04975
ZCTA5 04976,10117,55245,04976
ZCTA5 04978,867,105694,04978
ZCTA5 04979,919,56136,04979
ZCTA5 04981,2584,72178,04981
ZCTA5 04982,261,30469,04982
ZCTA5 04983,1773,50781,04983
ZCTA5 04984,679,53333,04984
ZCTA5 04985,163,83750,04985
ZCTA5 04986,2323,69375,04986
ZCTA5 04987,917,47321,04987
ZCTA5 04988,1958,50000,04988
ZCTA5 04989,4544,74828,04989
ZCTA5 04992,0,-666666666,04992
ZCTA5 05001,9747,74369,05001
ZCTA5 05009,0,-666666666,05009
ZCTA5 05030,92,-666666666,05030
ZCTA5 05031,44,-666666666,05031
ZCTA5 05032,2879,86964,05032
ZCTA5 05033,3232,93393,05033
ZCTA5 05034,228,43250,05034
ZCTA5 05035,779,68651,05035
ZCTA5 05036,1109,104073,05036
ZCTA5 05037,863,100938,05037
ZCTA5 05038,1301,65057,05038
ZCTA5 05039,987,80781,05039
ZCTA5 05040,568,92981,05040
ZCTA5 05041,289,83125,05041
ZCTA5 05042,626,77917,05042
ZCTA5 05043,986,79107,05043
ZCTA5 05045,1787,73889,05045
ZCTA5 05046,1234,76528,05046
ZCTA5 05048,2494,99282,05048
ZCTA5 05050,159,-666666666,05050
ZCTA5 05051,997,60625,05051
ZCTA5 05052,415,76417,05052
ZCTA5 05053,302,143295,05053
ZCTA5 05055,3463,140590,05055
ZCTA5 05056,350,71375,05056
ZCTA5 05058,147,74151,05058
ZCTA5 05059,376,-666666666,05059
ZCTA5 05060,4064,66186,05060
ZCTA5 05061,1989,77652,05061
ZCTA5 05062,553,77500,05062
ZCTA5 05065,1084,69850,05065
ZCTA5 05067,151,115089,05067
ZCTA5 05068,2937,81607,05068
ZCTA5 05069,679,74792,05069
ZCTA5 05070,488,124671,05070
ZCTA5 05071,124,111538,05071
ZCTA5 05072,722,112237,05072
ZCTA5 05073,52,-666666666,05073
ZCTA5 05075,1326,104250,05075
ZCTA5 05076,531,67344,05076
ZCTA5 05077,1085,70893,05077
ZCTA5 05079,898,68448,05079
ZCTA5 05081,775,56971,05081
ZCTA5 05083,198,55417,05083
ZCTA5 05084,156,113750,05084
ZCTA5 05086,596,81875,05086
ZCTA5 05088,780,76176,05088
ZCTA5 05089,4498,53872,05089
ZCTA5 05091,3387,115875,05091
ZCTA5 05101,4135,71625,05101
ZCTA5 05141,116,-666666666,05141
ZCTA5 05142,726,78750,05142
ZCTA5 05143,4916,73438,05143
